Date,Close_Price,Type,Lower_Bound,Upper_Bound,MA_7,Volatility
2013-04-09,23.83,Historical,,,23.541428571428572,1.4906303236797092
2013-04-10,24.2,Historical,,,23.64142857142857,1.552664708350826
2013-04-11,24.48,Historical,,,23.74142857142857,1.1570247933884392
2013-04-12,24.69,Historical,,,23.928571428571427,0.8578431372548989
2013-04-15,23.98,Historical,,,23.994285714285716,2.8756581611988685
2013-04-16,23.79,Historical,,,24.064285714285713,0.7923269391159393
2013-04-17,23.7,Historical,,,24.095714285714283,0.3783102143757877
2013-04-18,23.26,Historical,,,24.014285714285712,1.8565400843881807
2013-04-19,23.47,Historical,,,23.91,0.9028374892519286
2013-04-22,23.95,Historical,,,23.834285714285716,2.045164039198988
2013-04-23,24.38,Historical,,,23.79,1.7954070981210934
2013-04-24,24.75,Historical,,,23.900000000000002,1.5176374077112476
2013-04-25,25.2,Historical,,,24.101428571428567,1.8181818181818077
2013-04-26,24.68,Historical,,,24.24142857142857,2.0634920634920673
2013-04-29,24.43,Historical,,,24.40857142857143,1.0129659643435929
2013-04-30,24.73,Historical,,,24.58857142857143,1.2279983626688473
2013-05-01,24.3,Historical,,,24.638571428571428,1.7387788111605351
2013-05-02,24.97,Historical,,,24.722857142857144,2.7572016460905235
2013-05-03,25.07,Historical,,,24.768571428571427,0.4004805766920416
2013-05-06,25.17,Historical,,,24.764285714285712,0.398883127243721
2013-05-07,26.07,Historical,,,24.962857142857143,3.5756853396901045
2013-05-08,26.41,Historical,,,25.245714285714286,1.3041810510164842
2013-05-09,26.24,Historical,,,25.46142857142857,0.6436955698599034
2013-05-10,26.83,Historical,,,25.822857142857142,2.2484756097560954
2013-05-13,26.39,Historical,,,26.025714285714283,1.639955273947069
2013-05-14,26.64,Historical,,,26.25,0.9473285335354298
2013-05-15,27.34,Historical,,,26.560000000000002,2.6276276276276267
2013-05-16,26.58,Historical,,,26.63285714285714,2.7798098024871987
2013-05-17,26.52,Historical,,,26.648571428571426,0.22573363431150906
2013-05-20,26.58,Historical,,,26.697142857142858,0.2262443438914019
2013-05-21,27.0,Historical,,,26.721428571428568,1.5801354401805856
2013-05-22,26.54,Historical,,,26.742857142857144,1.7037037037037073
2013-05-23,26.02,Historical,,,26.654285714285713,1.9593067068575665
2013-05-24,26.33,Historical,,,26.509999999999998,1.191391237509598
2013-05-28,26.07,Historical,,,26.437142857142856,0.9874667679452998
2013-05-29,25.81,Historical,,,26.335714285714285,0.9973149213655552
2013-05-30,26.33,Historical,,,26.3,2.0147229755908658
2013-05-31,26.3,Historical,,,26.2,0.11393847322445083
2013-06-03,26.39,Historical,,,26.178571428571427,0.3422053231939115
2013-06-04,26.26,Historical,,,26.212857142857143,0.49261083743842304
2013-06-05,25.75,Historical,,,26.13,1.9421172886519456
2013-06-06,26.21,Historical,,,26.150000000000002,1.7864077669903056
2013-06-07,27.04,Historical,,,26.325714285714287,3.1667302556276145
2013-06-10,26.74,Historical,,,26.384285714285713,1.1094674556213047
2013-06-11,26.4,Historical,,,26.398571428571426,1.2715033657441976
2013-06-12,25.89,Historical,,,26.327142857142857,1.931818181818179
2013-06-13,26.37,Historical,,,26.342857142857145,1.8539976825028948
2013-06-14,26.28,Historical,,,26.41857142857143,0.341296928327639
2013-06-17,26.54,Historical,,,26.465714285714284,0.9893455098934467
2013-06-18,26.66,Historical,,,26.41142857142857,0.45214770158252815
2013-06-19,26.24,Historical,,,26.34,1.5753938484621255
2013-06-20,25.35,Historical,,,26.19,3.3917682926829174
2013-06-21,25.19,Historical,,,26.09,0.6311637080867905
2013-06-24,24.06,Historical,,,25.759999999999998,4.485907105994446
2013-06-25,24.96,Historical,,,25.571428571428573,3.7406483790523692
2013-06-26,25.28,Historical,,,25.391428571428573,1.2820512820512775
2013-06-27,25.47,Historical,,,25.22142857142857,0.751582278481
2013-06-28,25.13,Historical,,,25.062857142857144,1.3349038084020437
2013-07-01,25.24,Historical,,,25.047142857142855,0.4377238360525171
2013-07-02,24.99,Historical,,,25.018571428571427,0.9904912836767088
2013-07-03,25.59,Historical,,,25.237142857142857,2.400960384153672
2013-07-05,25.68,Historical,,,25.34,0.3516998827667095
2013-07-08,25.52,Historical,,,25.374285714285712,0.6230529595015577
2013-07-09,26.68,Historical,,,25.547142857142855,4.545454545454541
2013-07-10,26.56,Historical,,,25.75142857142857,0.4497751124437843
2013-07-11,27.04,Historical,,,26.00857142857143,1.8072289156626509
2013-07-12,27.23,Historical,,,26.32857142857143,0.7026627218934989
2013-07-15,27.34,Historical,,,26.578571428571426,0.403966213734841
2013-07-16,26.88,Historical,,,26.75,1.6825164594001518
2013-07-17,29.66,Historical,,,27.341428571428573,10.342261904761907
2013-07-18,29.66,Historical,,,27.767142857142858,0.0
2013-07-19,29.11,Historical,,,28.131428571428568,1.854349291975732
2013-07-22,27.86,Historical,,,28.24857142857143,4.294057025077292
2013-07-23,27.36,Historical,,,28.267142857142854,1.7946877243359638
2013-07-24,27.84,Historical,,,28.33857142857143,1.7543859649122862
2013-07-25,28.27,Historical,,,28.53714285714286,1.5445402298850608
2013-07-26,28.11,Historical,,,28.315714285714282,0.5659709939865532
2013-07-29,27.93,Historical,,,28.068571428571428,0.6403415154749181
2013-07-30,28.05,Historical,,,27.91714285714286,0.42964554242750363
2013-07-31,28.09,Historical,,,27.949999999999996,0.14260249554367554
2013-08-01,27.96,Historical,,,28.035714285714285,0.46279814880739734
2013-08-02,27.65,Historical,,,28.00857142857143,1.108726752503586
2013-08-05,27.67,Historical,,,27.92285714285714,0.07233273056059808
2013-08-06,27.32,Historical,,,27.810000000000002,1.2649078424286309
2013-08-07,27.39,Historical,,,27.732857142857142,0.25622254758419505
2013-08-08,27.48,Historical,,,27.65142857142857,0.3285870755750375
2013-08-09,27.68,Historical,,,27.592857142857145,0.727802037845704
2013-08-12,28.35,Historical,,,27.648571428571433,2.420520231213885
2013-08-13,28.34,Historical,,,27.747142857142858,0.03527336860670305
2013-08-14,28.05,Historical,,,27.80142857142857,1.0232886379675343
2013-08-15,27.14,Historical,,,27.775714285714287,3.244206773618541
2013-08-16,27.32,Historical,,,27.76571428571429,0.6632277081798144
2013-08-19,26.91,Historical,,,27.684285714285714,1.5007320644216726
2013-08-20,27.12,Historical,,,27.604285714285716,0.7803790412486133
2013-08-21,27.06,Historical,,,27.419999999999998,0.22123893805310324
2013-08-22,27.9,Historical,,,27.357142857142858,3.104212860310418
2013-08-23,27.99,Historical,,,27.34857142857143,0.3225806451612856
2013-08-26,27.7,Historical,,,27.428571428571427,1.0360843158270794
2013-08-27,27.0,Historical,,,27.382857142857144,2.527075812274371
2013-08-28,27.11,Historical,,,27.41142857142857,0.4074074074074119
2013-08-29,27.3,Historical,,,27.437142857142856,0.7008483954260569
2013-08-30,27.12,Historical,,,27.445714285714285,0.659340659340657
2013-09-03,27.78,Historical,,,27.428571428571427,2.433628318584069
2013-09-04,28.07,Historical,,,27.44,1.0439164866810513
2013-09-05,28.23,Historical,,,27.515714285714285,0.5700035625222588
2013-09-06,28.17,Historical,,,27.68285714285715,0.2125398512221044
2013-09-09,29.24,Historical,,,27.987142857142857,3.798367057152996
2013-09-10,29.48,Historical,,,28.298571428571428,0.8207934336525335
2013-09-11,29.19,Historical,,,28.594285714285718,0.9837177747625492
2013-09-12,29.65,Historical,,,28.86142857142857,1.5758821514217036
2013-09-13,29.26,Historical,,,29.03142857142857,1.3153456998313606
2013-09-16,29.62,Historical,,,29.23,1.2303485987696483
2013-09-17,30.0,Historical,,,29.49142857142857,1.282916948008106
2013-09-18,30.44,Historical,,,29.662857142857145,1.4666666666666606
2013-09-19,31.03,Historical,,,29.884285714285713,1.9382391590013093
2013-09-20,30.92,Historical,,,30.131428571428568,0.35449564937157785
2013-09-23,30.26,Historical,,,30.21857142857143,2.1345407503234104
2013-09-24,31.27,Historical,,,30.505714285714284,3.337739590218103
2013-09-25,31.34,Historical,,,30.75142857142857,0.22385673169171838
2013-09-26,32.75,Historical,,,31.14428571428571,4.499042756860239
2013-09-27,33.55,Historical,,,31.58857142857143,2.442748091603053
2013-09-30,33.17,Historical,,,31.89428571428571,1.1326378539493143
2013-10-01,34.31,Historical,,,32.378571428571426,3.4368405185408513
2013-10-02,34.14,Historical,,,32.932857142857145,0.4954823666569519
2013-10-03,33.88,Historical,,,33.30571428571429,0.7615700058582253
2013-10-04,34.89,Historical,,,33.81285714285714,2.9811097992916036
2013-10-07,34.14,Historical,,,34.011428571428574,2.1496130696474602
2013-10-08,32.93,Historical,,,33.92285714285715,3.5442296426479225
2013-10-09,33.01,Historical,,,33.9,0.2429395687822522
2013-10-10,33.87,Historical,,,33.83714285714286,2.605271129960607
2013-10-11,34.15,Historical,,,33.83857142857143,0.8266902863891312
2013-10-14,34.0,Historical,,,33.855714285714285,0.43923865300146137
2013-10-15,33.38,Historical,,,33.64,1.8235294117647016
2013-10-16,33.09,Historical,,,33.49,0.8687837028160561
2013-10-17,32.74,Historical,,,33.462857142857146,1.0577213659715978
2013-10-18,33.43,Historical,,,33.52285714285714,2.107513744654854
2013-10-21,34.06,Historical,,,33.55,1.8845348489380909
2013-10-22,33.94,Historical,,,33.519999999999996,0.35231943628891704
2013-10-23,33.1,Historical,,,33.39142857142857,2.4749558043606235
2013-10-24,33.08,Historical,,,33.348571428571425,0.06042296072508169
2013-10-25,32.25,Historical,,,33.22857142857143,2.509068923821034
2013-10-28,32.35,Historical,,,33.17285714285715,0.31007751937985883
2013-10-29,33.17,Historical,,,33.135714285714286,2.5347758887171556
2013-10-30,32.57,Historical,,,32.92285714285715,1.8088634308109808
2013-10-31,32.94,Historical,,,32.78,1.1360147374884777
2013-11-01,33.18,Historical,,,32.791428571428575,0.7285974499089409
2013-11-04,33.19,Historical,,,32.80714285714286,0.030138637733578832
2013-11-05,32.97,Historical,,,32.910000000000004,0.6628502561012328
2013-11-06,32.88,Historical,,,32.98571428571429,0.27297543221108667
2013-11-07,32.11,Historical,,,32.83428571428571,2.3418491484184956
2013-11-08,33.12,Historical,,,32.91285714285714,3.145437558393027
2013-11-11,33.82,Historical,,,33.03857142857142,2.1135265700483075
2013-11-12,34.07,Historical,,,33.16571428571429,0.7392075694855116
2013-11-13,35.1,Historical,,,33.43857142857143,3.0231875550337683
2013-11-14,35.69,Historical,,,33.82714285714285,1.6809116809116675
2013-11-15,35.47,Historical,,,34.19714285714286,0.6164191650322226
2013-11-18,34.98,Historical,,,34.607142857142854,1.3814491119255812
2013-11-19,34.63,Historical,,,34.82285714285714,1.000571755288715
2013-11-20,35.62,Historical,,,35.08,2.8587929540860424
2013-11-21,36.3,Historical,,,35.39857142857143,1.9090398652442442
2013-11-22,36.49,Historical,,,35.597142857142856,0.5234159779614389
2013-11-25,36.29,Historical,,,35.682857142857145,0.5480953685941481
2013-11-26,36.64,Historical,,,35.85,0.9644530173601673
2013-11-27,36.96,Historical,,,36.13285714285714,0.8733624454148492
2013-11-29,36.98,Historical,,,36.46857142857143,0.05411255411253979
2013-12-02,37.01,Historical,,,36.667142857142856,0.08112493239589291
2013-12-03,36.56,Historical,,,36.70428571428572,1.2158875979464856
2013-12-04,38.13,Historical,,,36.93857142857143,4.294310722100647
2013-12-05,38.87,Historical,,,37.30714285714286,1.940729084710191
2013-12-06,38.86,Historical,,,37.62428571428571,0.02572678157961583
2013-12-09,38.87,Historical,,,37.89714285714285,0.025733401955729818
2013-12-10,40.22,Historical,,,38.36,3.473115513249292
2013-12-11,39.16,Historical,,,38.667142857142856,2.635504724017912
2013-12-12,39.35,Historical,,,39.06571428571429,0.48518896833504854
2013-12-13,39.73,Historical,,,39.294285714285714,0.9656925031766184
2013-12-16,39.73,Historical,,,39.41714285714285,0.0
2013-12-17,39.51,Historical,,,39.51,0.5537377296753077
2013-12-18,40.04,Historical,,,39.67714285714286,1.3414325487218548
2013-12-19,40.2,Historical,,,39.67428571428571,0.3996003996004083
2013-12-20,40.12,Historical,,,39.81142857142857,0.19900497512439497
2013-12-23,40.77,Historical,,,40.01428571428572,1.6201395812562414
2013-12-24,40.85,Historical,,,40.174285714285716,0.19622271277899284
2013-12-26,40.65,Historical,,,40.30571428571428,0.4895960832313362
2013-12-27,40.49,Historical,,,40.44571428571429,0.39360393603935506
2013-12-30,40.2,Historical,,,40.46857142857143,0.7162262286984467
2013-12-31,40.44,Historical,,,40.502857142857145,0.5970149253731183
2014-01-02,39.59,Historical,,,40.42714285714286,2.1018793273986036
2014-01-03,40.12,Historical,,,40.33428571428572,1.3387218994695527
2014-01-06,39.93,Historical,,,40.20285714285715,0.4735792622133528
2014-01-07,40.92,Historical,,,40.24142857142857,2.4793388429752206
2014-01-08,41.02,Historical,,,40.31714285714286,0.24437927663734094
2014-01-09,40.92,Historical,,,40.42,0.24378352023403105
2014-01-10,41.23,Historical,,,40.53285714285715,0.7575757575757347
2014-01-13,39.99,Historical,,,40.589999999999996,3.00751879699247
2014-01-14,41.14,Historical,,,40.73571428571428,2.8757189297324404
2014-01-15,41.07,Historical,,,40.89857142857143,0.1701507049100659
2014-01-16,40.34,Historical,,,40.81571428571429,1.7774531288044737
2014-01-17,40.01,Historical,,,40.67142857142857,0.8180466038671397
2014-01-21,39.52,Historical,,,40.471428571428575,1.224693826543355
2014-01-22,40.18,Historical,,,40.32142857142857,1.670040485829949
2014-01-23,39.39,Historical,,,40.23571428571428,1.9661523145843685
2014-01-24,37.91,Historical,,,39.77428571428572,3.757298806803766
2014-01-27,36.65,Historical,,,39.142857142857146,3.323661303086256
2014-01-28,38.22,Historical,,,38.839999999999996,4.283765347885393
2014-01-29,34.89,Historical,,,38.10857142857143,8.712715855572995
2014-01-30,35.31,Historical,,,37.50714285714286,1.2037833190025937
2014-01-31,36.01,Historical,,,36.91142857142857,1.9824412347776654
2014-02-03,34.9,Historical,,,36.27,3.0824770896972997
2014-02-04,35.66,Historical,,,35.948571428571434,2.177650429799427
2014-02-05,35.49,Historical,,,35.78285714285715,0.4767246214245513
2014-02-06,36.24,Historical,,,35.5,2.1132713440405793
2014-02-07,37.23,Historical,,,35.83428571428571,2.7317880794701876
2014-02-10,37.76,Historical,,,36.184285714285714,1.4235831318828884
2014-02-11,38.5,Historical,,,36.54,1.959745762711873
2014-02-12,38.11,Historical,,,36.99857142857143,1.01298701298701
2014-02-13,38.52,Historical,,,37.40714285714286,1.0758331146680788
2014-02-14,38.23,Historical,,,37.79857142857143,0.7528556593977331
2014-02-18,38.3,Historical,,,38.09285714285714,0.18310227569970916
2014-02-19,37.81,Historical,,,38.17571428571428,1.2793733681461972
2014-02-20,37.79,Historical,,,38.18,0.05289605924359009
2014-02-21,37.29,Historical,,,38.00714285714286,1.3231013495633714
2014-02-24,37.42,Historical,,,37.90857142857143,0.3486189326897371
2014-02-25,37.26,Historical,,,37.728571428571435,0.4275788348476861
2014-02-26,37.62,Historical,,,37.64142857142857,0.9661835748792313
2014-02-27,38.47,Historical,,,37.66571428571428,2.2594364699627834
2014-02-28,38.67,Historical,,,37.78857142857142,0.519885625162475
2014-03-03,38.25,Historical,,,37.854285714285716,1.0861132660977546
2014-03-04,39.63,Historical,,,38.18857142857143,3.607843137254907
2014-03-05,39.5,Historical,,,38.48571428571428,0.32803431743628764
2014-03-06,39.66,Historical,,,38.82857142857143,0.40506329113922934
2014-03-07,38.7,Historical,,,38.98285714285714,2.4205748865355314
2014-03-10,38.05,Historical,,,38.92285714285714,1.6795865633075113
2014-03-11,37.56,Historical,,,38.76428571428572,1.2877792378449326
2014-03-12,37.5,Historical,,,38.65714285714286,0.15974440894569453
2014-03-13,37.23,Historical,,,38.31428571428571,0.7200000000000095
2014-03-14,37.6,Historical,,,38.042857142857144,0.9938221864088215
2014-03-17,39.11,Historical,,,37.964285714285715,4.015957446808516
2014-03-18,39.45,Historical,,,38.07142857142857,0.8693428790590652
2014-03-19,38.61,Historical,,,38.151428571428575,2.1292775665399333
2014-03-20,37.77,Historical,,,38.18142857142857,2.175602175602165
2014-03-21,37.94,Historical,,,38.24428571428571,0.4500926661371363
2014-03-24,36.68,Historical,,,38.16571428571428,3.3210332103321027
2014-03-25,35.93,Historical,,,37.92714285714286,2.044711014176659
2014-03-26,35.45,Historical,,,37.40428571428571,1.3359309768995131
2014-03-27,35.59,Historical,,,36.85285714285715,0.39492242595204896
2014-03-28,35.9,Historical,,,36.465714285714284,0.8710311885360866
2014-03-31,35.9,Historical,,,36.198571428571434,0.0
2014-04-01,36.49,Historical,,,35.99142857142857,1.6434540389972163
2014-04-02,36.64,Historical,,,35.98571428571429,0.4110715264455944
2014-04-03,35.76,Historical,,,35.96142857142857,2.401746724890841
2014-04-04,34.26,Historical,,,35.791428571428575,4.194630872483218
2014-04-07,33.07,Historical,,,35.431428571428576,3.4734384121424378
2014-04-08,33.83,Historical,,,35.135714285714286,2.298155427880255
2014-04-09,34.87,Historical,,,34.988571428571426,3.074194501921368
2014-04-10,33.4,Historical,,,34.54714285714286,4.215658158875824
2014-04-11,32.87,Historical,,,34.00857142857143,1.5868263473053923
2014-04-14,33.44,Historical,,,33.67714285714286,1.7341040462427681
2014-04-15,34.21,Historical,,,33.67,2.3026315789473673
2014-04-16,36.35,Historical,,,34.138571428571424,6.255480853551587
2014-04-17,36.38,Historical,,,34.502857142857145,0.08253094910590786
2014-04-21,36.4,Historical,,,34.721428571428575,0.05497526113247275
2014-04-22,36.14,Historical,,,35.112857142857145,0.7142857142857117
2014-04-23,35.44,Historical,,,35.480000000000004,1.9369120088544634
2014-04-24,35.24,Historical,,,35.737142857142864,0.5643340857787726
2014-04-25,34.48,Historical,,,35.77571428571429,2.156640181611824
2014-04-28,33.99,Historical,,,35.43857142857143,1.4211136890951104
2014-04-29,35.83,Historical,,,35.36,5.413356869667529
2014-04-30,35.95,Historical,,,35.29571428571429,0.33491487580241674
2014-05-01,36.51,Historical,,,35.348571428571425,1.5577190542419794
2014-05-02,36.87,Historical,,,35.55285714285714,0.9860312243221037
2014-05-05,36.91,Historical,,,35.79142857142857,0.10848928668294455
2014-05-06,36.49,Historical,,,36.07857142857143,1.1379030073150775
2014-05-07,34.07,Historical,,,36.089999999999996,6.631953959989046
2014-05-08,33.92,Historical,,,35.817142857142855,0.44027003228646056
2014-05-09,33.76,Historical,,,35.50428571428571,0.4716981132075526
2014-05-12,34.45,Historical,,,35.21,2.043838862559255
2014-05-13,34.4,Historical,,,34.857142857142854,0.14513788098694524
2014-05-14,34.17,Historical,,,34.465714285714284,0.6686046511627852
2014-05-15,33.8,Historical,,,34.08142857142857,1.0828211881767746
2014-05-16,33.41,Historical,,,33.98714285714286,1.1538461538461608
2014-05-19,33.89,Historical,,,33.98285714285714,1.4366956001197417
2014-05-20,33.87,Historical,,,33.99857142857143,0.05901445854235021
2014-05-21,34.36,Historical,,,33.98571428571428,1.4467080011809852
2014-05-22,34.7,Historical,,,34.028571428571425,0.9895227008149154
2014-05-23,35.02,Historical,,,34.15,0.9221902017291006
2014-05-27,35.12,Historical,,,34.33857142857143,0.2855511136493183
2014-05-28,34.78,Historical,,,34.534285714285716,0.96810933940773
2014-05-29,34.9,Historical,,,34.67857142857143,0.34502587694076325
2014-05-30,34.65,Historical,,,34.79,0.7163323782234943
2014-06-02,34.87,Historical,,,34.862857142857145,0.6349206349206327
2014-06-03,34.65,Historical,,,34.855714285714285,0.6309148264984188
2014-06-04,34.73,Historical,,,34.81428571428571,0.23088023088022602
2014-06-05,34.94,Historical,,,34.78857142857142,0.6046645551396557
2014-06-06,35.92,Historical,,,34.95142857142857,2.804808242701795
2014-06-09,36.04,Historical,,,35.114285714285714,0.33407572383072903
2014-06-10,36.31,Historical,,,35.35142857142857,0.7491675915649365
2014-06-11,36.63,Historical,,,35.60285714285714,0.8812999173781311
2014-06-12,36.78,Historical,,,35.90714285714286,0.40950040950040734
2014-06-13,36.94,Historical,,,36.222857142857144,0.4350190320826508
2014-06-16,34.81,Historical,,,36.20428571428572,5.766107200866255
2014-06-17,34.43,Historical,,,35.99142857142857,1.0916403332375868
2014-06-18,34.94,Historical,,,35.83428571428571,1.4812663374963675
2014-06-19,34.68,Historical,,,35.60142857142857,0.7441327990841407
2014-06-20,34.05,Historical,,,35.23285714285714,1.8166089965398036
2014-06-23,33.64,Historical,,,34.78428571428571,1.2041116005873653
2014-06-24,33.48,Historical,,,34.29,0.47562425683711496
2014-06-25,33.25,Historical,,,34.067142857142855,0.6869772998805201
2014-06-26,33.66,Historical,,,33.957142857142856,1.233082706766897
2014-06-27,34.25,Historical,,,33.85857142857143,1.7528223410576471
2014-06-30,35.13,Historical,,,33.92285714285715,2.56934306569343
2014-07-01,35.35,Historical,,,34.10857142857143,0.6262453743239416
2014-07-02,35.88,Historical,,,34.42857142857143,1.4992927864215133
2014-07-03,36.14,Historical,,,34.808571428571426,0.7246376811594235
2014-07-07,35.52,Historical,,,35.13285714285714,1.7155506364139428
2014-07-08,34.53,Historical,,,35.25714285714286,2.787162162162171
2014-07-09,34.85,Historical,,,35.34285714285714,0.9267303793802473
2014-07-10,34.93,Historical,,,35.31428571428571,0.22955523672882894
2014-07-11,35.43,Historical,,,35.325714285714284,1.4314342971657679
2014-07-14,35.7,Historical,,,35.300000000000004,0.7620660457239747
2014-07-15,35.61,Historical,,,35.22428571428571,0.25210084033614466
2014-07-16,33.79,Historical,,,34.97714285714286,5.110923897781527
2014-07-17,33.21,Historical,,,34.78857142857142,1.716484166913279
2014-07-18,33.33,Historical,,,34.57142857142857,0.3613369467027949
2014-07-21,33.28,Historical,,,34.33571428571428,0.1500150015001367
2014-07-22,33.6,Historical,,,34.074285714285715,0.9615384615384581
2014-07-23,34.71,Historical,,,33.932857142857145,3.303571428571428
2014-07-24,36.17,Historical,,,34.01285714285714,4.206280610774993
2014-07-25,36.12,Historical,,,34.34571428571429,0.13823610727122793
2014-07-28,35.9,Historical,,,34.730000000000004,0.6090808416389759
2014-07-29,35.68,Historical,,,35.065714285714286,0.6128133704735306
2014-07-30,36.6,Historical,,,35.54,2.578475336322872
2014-07-31,35.81,Historical,,,35.855714285714285,2.1584699453551903
2014-08-01,35.62,Historical,,,35.98571428571428,0.5305780508238045
2014-08-04,36.54,Historical,,,36.03857142857143,2.582818641212814
2014-08-05,35.7,Historical,,,35.97857142857143,2.2988505747126298
2014-08-06,35.79,Historical,,,35.962857142857146,0.25210084033613356
2014-08-07,35.66,Historical,,,35.959999999999994,0.3632299525007099
2014-08-08,35.91,Historical,,,35.86142857142857,0.701065619742014
2014-08-11,35.79,Historical,,,35.85857142857143,0.3341687552213757
2014-08-12,35.52,Historical,,,35.84428571428571,0.754400670578359
2014-08-13,36.19,Historical,,,35.794285714285714,1.886261261261235
2014-08-14,36.36,Historical,,,35.88857142857143,0.4697430229345212
2014-08-15,36.47,Historical,,,35.98571428571429,0.30253025302529046
2014-08-18,37.38,Historical,,,36.23142857142857,2.49520153550864
2014-08-19,37.83,Historical,,,36.505714285714284,1.2038523274478186
2014-08-20,37.5,Historical,,,36.75,0.8723235527359208
2014-08-21,37.64,Historical,,,37.05285714285714,0.3733333333333366
2014-08-22,38.01,Historical,,,37.31285714285714,0.9829968119022148
2014-08-25,37.71,Historical,,,37.50571428571429,0.7892659826361448
2014-08-26,37.79,Historical,,,37.69428571428572,0.21214531954387716
2014-08-27,38.18,Historical,,,37.80857142857143,1.0320190526594386
2014-08-28,38.31,Historical,,,37.87714285714286,0.34049240440021666
2014-08-29,38.51,Historical,,,38.021428571428565,0.5220569042025502
2014-09-02,39.27,Historical,,,38.25428571428572,1.9735133731498378
2014-09-03,38.87,Historical,,,38.37714285714286,1.018589253883384
2014-09-04,39.19,Historical,,,38.58857142857143,0.8232570105479731
2014-09-05,39.59,Historical,,,38.84571428571428,1.020668537892333
2014-09-08,41.81,Historical,,,39.364285714285714,5.607476635514019
2014-09-09,40.78,Historical,,,39.71714285714285,2.4635254723750277
2014-09-10,41.14,Historical,,,40.09285714285715,0.8827856792545274
2014-09-11,41.26,Historical,,,40.37714285714286,0.2916869227029606
2014-09-12,42.88,Historical,,,40.949999999999996,3.9263208919050108
2014-09-15,42.55,Historical,,,41.43,0.7695895522388141
2014-09-16,42.71,Historical,,,41.87571428571429,0.37602820211517507
2014-09-17,42.59,Historical,,,41.987142857142864,0.2809646452821335
2014-09-18,42.08,Historical,,,42.17285714285714,1.1974641934726526
2014-09-19,40.93,Historical,,,42.142857142857146,2.7328897338403046
2014-09-22,38.65,Historical,,,41.769999999999996,5.5704861959443015
2014-09-23,39.05,Historical,,,41.222857142857144,1.0349288486416475
2014-09-24,39.88,Historical,,,40.84142857142857,2.125480153649173
2014-09-25,38.95,Historical,,,40.30428571428571,2.3319959879638863
2014-09-26,40.66,Historical,,,40.028571428571425,4.390243902439006
2014-09-29,40.52,Historical,,,39.80571428571428,0.34431874077716085
2014-09-30,40.75,Historical,,,39.779999999999994,0.5676209279368072
2014-10-01,40.32,Historical,,,40.01857142857143,1.0552147239263787
2014-10-02,40.5,Historical,,,40.22571428571428,0.44642857142858094
2014-10-03,41.03,Historical,,,40.39,1.3086419753086442
2014-10-06,41.52,Historical,,,40.75714285714286,1.1942481111381964
2014-10-07,40.93,Historical,,,40.79571428571428,1.4210019267822838
2014-10-08,41.08,Historical,,,40.87571428571429,0.36647935499634077
2014-10-09,41.1,Historical,,,40.925714285714285,0.048685491723476915
2014-10-10,39.6,Historical,,,40.82285714285714,3.649635036496346
2014-10-13,38.38,Historical,,,40.52,3.080808080808073
2014-10-14,37.97,Historical,,,40.082857142857144,1.068264721208978
2014-10-15,37.82,Historical,,,39.55428571428571,0.39504872267579483
2014-10-16,38.12,Historical,,,39.152857142857144,0.7932310946588972
2014-10-17,38.45,Historical,,,38.777142857142856,0.8656873032528933
2014-10-20,39.28,Historical,,,38.51714285714286,2.1586475942782846
2014-10-21,40.18,Historical,,,38.6,2.2912423625254474
2014-10-22,42.0,Historical,,,39.11714285714286,4.529616724738683
2014-10-23,42.6,Historical,,,39.778571428571425,1.4285714285714235
2014-10-24,43.5,Historical,,,40.589999999999996,2.1126760563380254
2014-10-27,44.7,Historical,,,41.53000000000001,2.758620689655178
2014-10-28,45.87,Historical,,,42.589999999999996,2.6174496644295164
2014-10-29,45.43,Historical,,,43.46857142857143,0.9592326139088669
2014-10-30,45.63,Historical,,,44.24714285714286,0.4402377283733383
2014-10-31,46.05,Historical,,,44.82571428571429,0.920447074293218
2014-11-03,46.34,Historical,,,45.36,0.6297502714440961
2014-11-04,47.08,Historical,,,45.871428571428574,1.596892533448413
2014-11-05,47.46,Historical,,,46.26571428571429,0.8071367884451952
2014-11-06,47.93,Historical,,,46.56,0.9903076274757616
2014-11-07,48.55,Historical,,,47.005714285714284,1.2935530982683074
2014-11-10,49.41,Historical,,,47.54571428571428,1.7713697219361446
2014-11-11,49.05,Historical,,,47.97428571428571,0.7285974499089187
2014-11-12,50.6,Historical,,,48.582857142857144,3.1600407747196746
2014-11-13,50.5,Historical,,,49.07142857142857,0.19762845849802257
2014-11-14,51.75,Historical,,,49.68428571428571,2.4752475247524774
2014-11-17,52.37,Historical,,,50.318571428571424,1.1980676328502415
2014-11-18,51.75,Historical,,,50.77571428571428,1.1838839029978954
2014-11-19,50.58,Historical,,,50.94285714285714,2.260869565217394
2014-11-20,51.25,Historical,,,51.25714285714285,1.3246342427837066
2014-11-21,51.04,Historical,,,51.32,0.409756097560976
2014-11-24,51.83,Historical,,,51.51,1.5478056426332376
2014-11-25,51.72,Historical,,,51.50571428571429,0.21223229789697484
2014-11-26,51.93,Historical,,,51.44285714285714,0.40603248259860614
2014-11-28,51.74,Historical,,,51.441428571428574,0.36587714230694734
2014-12-01,50.1,Historical,,,51.372857142857136,3.1696946269810566
2014-12-02,50.67,Historical,,,51.290000000000006,1.1377245508982003
